VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
2,2022-04-21 22:04:00,2022-04-21 22:34:00,,11.71,,,166,25,1,39.51,0.0,0.5,9.57,0.0,0.3,52.38,,
2,2022-04-24 14:33:00,2022-04-24 14:42:00,,1.99,,,237,75,1,10.47,0.0,0.5,1.52,0.0,0.3,15.29,,
2,2022-04-24 21:51:00,2022-04-24 22:46:00,,13.61,,,249,258,1,43.44,0.0,0.5,4.0,0.0,0.3,50.74,,
2,2022-04-25 06:08:00,2022-04-25 06:18:00,,1.98,,,239,75,1,9.67,0.0,0.5,0.0,0.0,0.3,12.97,,
2,2022-04-25 08:17:31,2022-04-25 08:54:26,,6.2,,,242,42,1,27.68,0.0,0.5,6.36,0.0,0.3,34.84,,
2,2022-04-25 10:17:00,2022-04-25 10:48:00,,5.51,,,255,100,1,21.77,0.0,0.5,7.2,0.0,0.3,32.27,,
2,2022-04-28 18:28:00,2022-04-28 19:11:00,,5.55,,,144,239,1,30.03,0.0,0.5,7.39,0.0,0.3,40.72,,
2,2022-04-29 09:39:00,2022-04-29 10:06:00,,4.82,,,230,261,1,25.84,0.0,0.5,6.48,0.0,0.3,35.62,,
1,2022-04-29 15:09:54,2022-04-29 15:13:36,,0.4,,,236,236,1,4.5,0.0,0.5,1.56,0.0,0.3,9.36,,
2,2022-04-30 06:12:00,2022-04-30 06:27:00,,4.47,,,33,4,1,17.51,0.0,0.5,4.64,0.0,0.3,25.45,,
1,2022-04-30 12:20:37,2022-04-30 12:25:41,,0.9,,,161,230,1,5.5,0.0,0.5,2.2,0.0,0.3,11.0,,
